patent_id,compound_name,NR_phr,SBR_phr,BR_phr,NBR_phr,EPDM_phr,IIR_phr,FKM_phr,ENR_phr,CR_phr,carbon_black_phr,silica_phr,silane_coupling_phr,oil_phr,resin_phr,antioxidant_phr,wax_phr,sulfur_phr,primary_accelerator_phr,secondary_accelerator_phr,zinc_oxide_phr,stearic_acid_phr,accelerator_phr,primary_accelerator_raw,primary_accelerator_type,secondary_accelerator_raw,secondary_accelerator_type,antioxidant_raw,antioxidant_type,sulfur_type,cure_system_type,oil_raw,oil_type,is_oil_extended,silane_raw,silane_type,SBR_type,SBR_styrene_content_pct,SBR_vinyl_content_pct,SBR_grade,BR_cis_content_pct,BR_grade,NR_grade,elastomer_mooney_raw,CB_grade,CB_N2SA_m2g,CB_DBP_ml100g,CB_CTAB_m2g,silica_grade,silica_N2SA_m2g,silica_CTAB_m2g,mixer_type,mooney_viscosity,mooney_scorch_t5,ts2_min,Tc10_min,t90_min,Tc50_min,hardness_shore_A,M100_MPa,M300_MPa,tensile_strength_MPa,elongation_at_break_percent,tan_delta_0C,tan_delta_60C,abrasion_loss_mm3,rebound_60C_percent,mixing_temp_C,vulcanization_temp_C,vulcanization_time_min,mixing_stages,nonproductive_drop_temp_C,productive_drop_temp_C,qc_hard_issues,qc_soft_issues,qc_flags,qc_repaired
CN109641976B,V1,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,6.5,0.0,0.0,5.0,0.0,2.1,2.6,2.0,2.0,0.0,4.6,CBS,CBS,DPG,DPG,"6PPD (implied by ""aging stabilizer/antiozonant"")",6PPD,insoluble,EV,TDAE,TDAE,False,TESPD Si261,TESPD,SSBR,25.0,63.0,SLR-4602,96.0,BR,,,N339,,,,Zeosil 1165MP,149.0,154.0,internal,68.0,,,,,,,,,,,,,,,,160.0,,,,,,,,False
CN109641976B,V2,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,6.5,0.0,0.0,5.0,0.0,2.1,2.6,2.0,2.0,0.0,4.6,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,,,False,TESPD Si261,TESPD,SSBR,,,,80.0,,,,N339,,,,Zeosil 1165MP,149.0,154.0,internal,69.0,,,,,,,,,,,,,,,,160.0,,,,,,,,False
CN109641976B,V3,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,6.5,0.0,0.0,5.0,0.0,2.1,2.6,2.0,2.0,0.0,4.6,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,,,False,TESPD Si261,TESPD,SSBR,,,,80.0,,,,N339,,,,Zeosil 1165MP,149.0,154.0,internal,65.0,,,,,,,,,,,,,,,,160.0,,,,,,,,False
CN109641976B,V4,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,6.5,0.0,0.0,5.0,0.0,2.1,2.6,2.0,2.0,0.0,4.6,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,,,False,TESPD Si261,TESPD,SSBR,,,,80.0,,,,N339,,,,Zeosil 1165MP,149.0,154.0,internal,63.0,,,,,,,,,,,,,,,,160.0,,,,,,,,False
CN109641976B,V5,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,9.2,0.0,0.0,5.0,0.0,2.1,2.6,2.0,2.0,0.0,4.6,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,,,False,3-Octanoylthio-1-propyltriethoxysilane,NXT,SSBR,,,,80.0,,,,N339,,,,Zeosil 1165MP,149.0,154.0,internal,68.0,,,,,,,,,,,,,,,,160.0,,,,,,,,False
CN109641976B,E1,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,9.2,0.0,0.0,5.0,0.0,2.1,2.6,2.0,2.0,0.0,4.6,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,,,False,3-Octanoylthio-1-propyltriethoxysilane,NXT,SSBR,,,,80.0,,,,N339,,,,Zeosil 1165MP,149.0,154.0,internal,69.0,,,,,,,,,,,,,,,,160.0,,,,,,,,False
CN109641976B,E2,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,9.2,0.0,0.0,5.0,0.0,2.1,2.6,2.0,2.0,0.0,4.6,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,,,False,3-Octanoylthio-1-propyltriethoxysilane,NXT,SSBR,,,,80.0,,,,N339,,,,Zeosil 1165MP,149.0,154.0,internal,65.0,,,,,,,,,,,,,,,,160.0,,,,,,,,False
CN109641976B,E3,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,9.2,0.0,0.0,5.0,0.0,2.1,2.6,2.0,2.0,0.0,4.6,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,,,False,3-Octanoylthio-1-propyltriethoxysilane,NXT,SSBR,,,,80.0,,,,N339,,,,Zeosil 1165MP,149.0,154.0,internal,63.0,,,,,,,,,,,,,,,,160.0,,,,,,,,False
CN109641976B,V6,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,6.0,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,TESPD Si261,TESPD,SSBR,21.0,63.0,SLR-4602,80.0,,,,N339,,,,VN3,180.0,,internal,,,,,,,,,,,,0.55,0.18,90.0,,,160.0,,,,,,,,False
CN109641976B,V7,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,6.0,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,TESPD Si261,TESPD,SSBR,21.0,63.0,SLR-4602,80.0,,,,N339,,,,VN3,180.0,,internal,,,,,,,,,,,,0.53,0.17,87.0,,,160.0,,,,,,,,False
CN109641976B,V8,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,6.0,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,TESPD Si261,TESPD,SSBR,,,,80.0,,,,N339,,,,VN3,180.0,,internal,72.0,,,,,,,,,,,0.51,0.15,83.0,,,160.0,,,,,,,,False
CN109641976B,V9,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,6.0,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,TESPD Si261,TESPD,SSBR,,,,80.0,,,,N339,,,,VN3,180.0,,internal,70.0,,,,,,,,,,,0.53,0.16,86.0,,,160.0,,,,,,,,False
CN109641976B,V10,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,6.0,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,TESPD Si261,TESPD,SSBR,,,,80.0,,,,N339,,,,VN3,180.0,,internal,65.0,,,,,,,,,,,0.51,0.15,85.0,,,160.0,,,,,,,,False
CN109641976B,V11,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,6.0,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,TESPD Si261,TESPD,SSBR,,,,80.0,,,,N339,,,,VN3,180.0,,internal,61.0,,,,,,,,,,,0.53,0.16,86.0,,,160.0,,,,,,,,False
CN109641976B,V12,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,8.5,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,3-Octanoylthio-1-propyltriethoxysilane,NXT,SSBR,,,,80.0,,,,N339,,,,VN3,180.0,,internal,72.0,,,,,,,,,,,0.52,0.17,89.0,,,160.0,,,,,,,,False
CN109641976B,V13,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,8.5,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,3-Octanoylthio-1-propyltriethoxysilane,NXT,SSBR,21.0,63.0,SLR-4602,80.0,,,,N339,,,,VN3,180.0,,internal,,,,,,,,,,,,0.53,0.17,87.0,,,160.0,,,,,,,,False
CN109641976B,V14,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,8.5,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,TESPD Si261,TESPD,SSBR,21.0,63.0,SLR-4602,80.0,,,,N339,,,,VN3,180.0,,internal,,,,,,,,,,,,0.55,0.18,90.0,,,160.0,,,,,,,,False
CN109641976B,E4,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,8.5,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,3-Octanoylthio-1-propyltriethoxysilane,NXT,SSBR,,,,80.0,,,,N339,,,,VN3,180.0,,internal,72.0,,,,,,,,,,,0.51,0.15,83.0,,,160.0,,,,,,,,False
CN109641976B,E5,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,8.5,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,3-Octanoylthio-1-propyltriethoxysilane,NXT,SSBR,,,,80.0,,,,N339,,,,VN3,180.0,,internal,70.0,,,,,,,,,,,0.52,0.15,84.0,,,160.0,,,,,,,,False
CN109641976B,E6,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,8.5,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,3-Octanoylthio-1-propyltriethoxysilane,NXT,SSBR,,,,80.0,,,,N339,,,,VN3,180.0,,internal,65.0,,,,,,,,,,,0.51,0.14,82.0,,,160.0,,,,,,,,False
CN109641976B,E7,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,8.5,10.0,0.0,4.0,0.0,2.0,2.5,2.0,2.0,0.0,4.5,CBS,CBS,DPG,DPG,6PPD (implied),6PPD,insoluble,EV,TDAE,TDAE,False,3-Octanoylthio-1-propyltriethoxysilane,NXT,SSBR,,,,80.0,,,,N339,,,,VN3,180.0,,internal,61.0,,,,,,,,,,,0.52,0.15,83.0,,,160.0,,,,,,,,False
CN116472306A,R1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6.4,10.0,0.0,4.0,1.5,1.5,2.0,0.0,2.5,2.0,2.0,CBS,CBS,,,"Lanxess TMQ 2,2,4-trimethyl-1,2-dihydroquinoline-HS/LG; Antioxidant 6PPD of SENNICS CO",TMQ,soluble,SEV,Tris(2-ethylhexyl phosphate),other,,JINGZHOU JIANGHAN FINE bis [3-(triethoxysilyl) propyl]-disulfane (TESPD) JH-S69 of CHEM,TESPD,SSBR,21.0,62.5,Sprintan SLR 4602,,,SMR20,,N234,,,,7000,160.0,,internal,,,,,,,,,,,,,,,,135.0,170.0,10.0,2.0,135.0,95.0,,,"antiox_type_mismatch(raw='Lanxess TMQ 2,2,4-trimethyl-1,2-dihydroquinoline-HS/LG; Antioxidant 6PPD of SENNICS CO',llm='TMQ',ref='TMQ')",False
CN116472306A,C1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6.4,10.0,0.0,4.0,1.5,1.5,2.0,0.0,2.5,2.0,2.0,CBS,CBS,,,"Lanxess TMQ 2,2,4-trimethyl-1,2-dihydroquinoline-HS/LG; Antioxidant 6PPD of SENNICS CO",TMQ,soluble,SEV,Tris(2-ethylhexyl phosphate),other,,JINGZHOU JIANGHAN FINE bis [3-(triethoxysilyl) propyl]-disulfane (TESPD) JH-S69 of CHEM,TESPD,SSBR,21.0,62.5,Sprintan SLR 4602,,,SMR20,,N234,,,,Agilon 400,,,internal,,,,,,,,,,,,,,,,135.0,170.0,10.0,2.0,135.0,95.0,,,"antiox_type_mismatch(raw='Lanxess TMQ 2,2,4-trimethyl-1,2-dihydroquinoline-HS/LG; Antioxidant 6PPD of SENNICS CO',llm='TMQ',ref='TMQ')",False
CN116472306A,I1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.8,10.0,0.0,4.0,1.5,1.5,2.0,0.0,2.5,2.0,2.0,CBS,CBS,,,"Lanxess TMQ 2,2,4-trimethyl-1,2-dihydroquinoline-HS/LG; Antioxidant 6PPD of SENNICS CO",TMQ,soluble,SEV,Tris(2-ethylhexyl phosphate),other,,JINGZHOU JIANGHAN FINE bis [3-(triethoxysilyl) propyl]-disulfane (TESPD) JH-S69 of CHEM,TESPD,SSBR,21.0,62.5,Sprintan SLR 4602,,,SMR20,,N234,,,,7000; Agilon 400,160.0,,internal,,,,,,,,,,,,,,,,135.0,170.0,10.0,2.0,135.0,95.0,,,"antiox_type_mismatch(raw='Lanxess TMQ 2,2,4-trimethyl-1,2-dihydroquinoline-HS/LG; Antioxidant 6PPD of SENNICS CO',llm='TMQ',ref='TMQ')",False
CN116472306A,I2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.8,10.0,0.0,4.0,1.5,1.5,2.0,0.0,2.5,2.0,2.0,CBS,CBS,,,"Lanxess TMQ 2,2,4-trimethyl-1,2-dihydroquinoline-HS/LG; Antioxidant 6PPD of SENNICS CO",TMQ,soluble,SEV,Tris(2-ethylhexyl phosphate),other,,JINGZHOU JIANGHAN FINE bis [3-(triethoxysilyl) propyl]-disulfane (TESPD) JH-S69 of CHEM,TESPD,SSBR,21.0,62.5,Sprintan SLR 4602,,,SMR20,,N234,,,,7000; Agilon 400,160.0,,internal,,,,,,,,,,,,,,,,135.0,170.0,10.0,2.0,135.0,95.0,,,"antiox_type_mismatch(raw='Lanxess TMQ 2,2,4-trimethyl-1,2-dihydroquinoline-HS/LG; Antioxidant 6PPD of SENNICS CO',llm='TMQ',ref='TMQ')",False
CN116472306A,R2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6.4,10.0,0.0,4.0,1.5,1.5,2.0,0.0,2.5,2.0,2.0,CBS,CBS,,,"Lanxess TMQ 2,2,4-trimethyl-1,2-dihydroquinoline-HS/LG; Antioxidant 6PPD of SENNICS Co",TMQ,soluble,SEV,Tris(2-ethylhexyl phosphate),other,,JINGZHOU JIANGHAN FINE bis [3-(triethoxysilyl) propyl]-disulfane (TESPD) JH-S69 of CHEM,TESPD,SSBR,21.0,62.5,Sprintan SLR 4602,,,SMR20,,N234,,,,7000; Agilon 400,160.0,,internal,,,,,,,,,,,,,,,,135.0,170.0,10.0,2.0,125.0,95.0,,,"antiox_type_mismatch(raw='Lanxess TMQ 2,2,4-trimethyl-1,2-dihydroquinoline-HS/LG; Antioxidant 6PPD of SENNICS Co',llm='TMQ',ref='TMQ')",False
CN116472306A,I3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6.4,10.0,0.0,4.0,1.5,1.5,2.0,0.0,2.5,2.0,2.0,CBS,CBS,,,"Lanxess TMQ 2,2,4-trimethyl-1,2-dihydroquinoline-HS/LG; Antioxidant 6PPD of SENNICS Co",TMQ,soluble,SEV,Tris(2-ethylhexyl phosphate),other,,JINGZHOU JIANGHAN FINE bis [3-(triethoxysilyl) propyl]-disulfane (TESPD) JH-S69 of CHEM,TESPD,SSBR,21.0,62.5,Sprintan SLR 4602,,,SMR20,,N234,,,,7000; Agilon 400,160.0,,internal,,,,,,,,,,,,,,,,135.0,170.0,10.0,2.0,125.0,95.0,,,"antiox_type_mismatch(raw='Lanxess TMQ 2,2,4-trimethyl-1,2-dihydroquinoline-HS/LG; Antioxidant 6PPD of SENNICS Co',llm='TMQ',ref='TMQ')",False
CN1875062B,C-1,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,6.4,33.0,0.0,1.9,1.5,1.1,1.8,0.2,2.5,2.0,2.0,CBS (Santocure),CBS,DPG (Perkacit DPG),DPG,"N-1,3-二甲基丁基-N-苯基对苯二胺 (Santoflex 6-PPD)",6PPD,soluble,CV,芳香油 (包括SBR增量油),TDAE,True,TESPT (Si69),TESPT,SSBR,25.0,58.0,,93.0,,,,N234,,,,Zeosil 1165MP,160.0,160.0,internal,,,,,,,,,,,,,,,,165.0,,,2.0,165.0,,,,,False
CN1875062B,C-2,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,6.0,80.0,6.4,0.0,16.0,1.9,1.5,1.1,1.8,0.2,2.5,2.0,2.0,CBS (Santocure),CBS,DPG (Perkacit DPG),DPG,"N-1,3-二甲基丁基-N-苯基对苯二胺 (Santoflex 6-PPD)",6PPD,soluble,CV,"triolein (sunflower oil with 85% oleic acid, LubrirobTod 1880 from Novance)",TDAE,False,TESPT (Si69),TESPT,SSBR,25.0,58.0,,,,,,N234,,,,Zeosil 1165MP,160.0,160.0,internal,,,,,,,,,,,,,,,,165.0,,,2.0,165.0,,,,,False
CN1993416B,C-1,0.0,69.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,6.5,16.0,12.0,1.9,1.5,1.1,2.0,0.0,1.5,2.0,2.0,Santocure CBS,CBS,Perkacit DPG,DPG,Santoflex 6-PPD,6PPD,insoluble,SEV,MES oil (Flexon 683),MES,True,Si69,TESPT,SSBR,25.0,58.0,SBR (1),93.0,BR (2),,,N234,,,,Zeosil 1165MP,160.0,160.0,internal,92.0,12.0,,,,,68.0,1.96,2.34,1.74,496.0,,,,,165.0,165.0,15.0,1.0,165.0,,,,,False
CN1993416B,C-2,0.0,69.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,6.5,16.0,12.0,1.9,1.5,1.1,2.0,0.0,0.0,2.0,2.0,Santocure CBS,CBS,Perkacit DPG,DPG,Santoflex 6-PPD,6PPD,insoluble,SEV,MES oil (Flexon 683),MES,True,Si69,TESPT,SSBR,25.0,58.0,SBR (1),93.0,BR (2),,,N234,,,,Zeosil 1165MP,160.0,160.0,internal,99.0,6.0,,,,,67.0,1.99,2.56,20.4,454.0,,,,,165.0,165.0,15.0,1.0,165.0,,,,,False
CN1993416B,C-3,0.0,69.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,6.5,16.0,12.0,1.9,1.5,1.1,2.0,0.0,0.0,2.0,2.0,Santocure CBS,CBS,Perkacit DPG,DPG,Santoflex 6-PPD,6PPD,insoluble,SEV,MES oil (Flexon 683),MES,True,Si69,TESPT,SSBR,25.0,58.0,SBR (1),93.0,BR (2),,,N234,,,,Zeosil 1165MP,160.0,160.0,internal,94.0,7.0,,,,,66.0,1.92,2.5,21.4,469.0,,,,,165.0,165.0,15.0,1.0,165.0,,,,,False
CN1993416B,C-4,0.0,69.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,4.3,16.0,12.0,1.9,1.5,1.1,2.0,0.0,0.0,2.0,2.0,Santocure CBS,CBS,Perkacit DPG,DPG,Santoflex 6-PPD,6PPD,insoluble,SEV,MES oil (Flexon 683),MES,True,Formula (VI) silane (bis-monohydroxydimethylsilylpropyl tetrasulfide),other,SSBR,25.0,58.0,SBR (1),93.0,BR (2),,,N234,,,,Zeosil 1165MP,160.0,160.0,internal,101.0,8.0,,,,,67.0,1.87,2.24,21.5,566.0,,,,,165.0,165.0,15.0,1.0,165.0,,,,,False
CN1993416B,C-5,0.0,69.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,4.3,16.0,12.0,1.9,1.5,1.1,2.0,0.0,0.0,2.0,2.0,Santocure CBS,CBS,Perkacit DPG,DPG,Santoflex 6-PPD,6PPD,insoluble,SEV,MES oil (Flexon 683),MES,True,Formula (VI) silane (bis-monohydroxydimethylsilylpropyl tetrasulfide),other,SSBR,25.0,58.0,SBR (1),93.0,BR (2),,,N234,,,,Zeosil 1165MP,160.0,160.0,internal,94.0,11.0,,,,,66.0,1.81,2.12,20.4,538.0,,,,,165.0,165.0,15.0,1.0,165.0,,,,,False
CN1993416B,C-6,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,6.5,16.0,12.0,1.9,1.5,1.1,2.0,0.0,1.5,2.0,2.0,Santocure CBS,CBS,Perkacit DPG,DPG,Santoflex 6-PPD,6PPD,insoluble,SEV,MES oil (Flexon 683),MES,True,Si69,TESPT,SSBR,25.0,58.0,SBR (1),93.0,BR (2),,,N234,,,,Zeosil 1165MP,160.0,160.0,internal,106.0,14.0,,,,,67.0,1.9,2.4,21.1,524.0,,,,,165.0,165.0,15.0,1.0,165.0,,,,,False
CN1993416B,C-7,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,6.5,16.0,12.0,1.9,1.5,1.1,2.0,0.0,0.0,2.0,2.0,Santocure CBS,CBS,Perkacit DPG,DPG,Santoflex 6-PPD,6PPD,insoluble,SEV,MES oil (Flexon 683),MES,True,Si69,TESPT,SSBR,25.0,58.0,SBR (1),93.0,BR (2),,,N234,,,,Zeosil 1165MP,160.0,160.0,internal,114.0,7.0,,,,,68.0,2.2,2.8,20.2,438.0,,,,,165.0,165.0,15.0,1.0,165.0,,,,,False
CN1993416B,C-8,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,6.5,16.0,12.0,1.9,1.5,1.1,2.0,0.0,0.0,2.0,2.0,Santocure CBS,CBS,Perkacit DPG,DPG,Santoflex 6-PPD,6PPD,insoluble,SEV,MES oil (Flexon 683),MES,True,Si69,TESPT,SSBR,25.0,58.0,SBR (1),93.0,BR (2),,,N234,,,,Zeosil 1165MP,160.0,160.0,internal,111.0,8.0,,,,,68.0,2.2,2.7,20.5,460.0,,,,,165.0,165.0,15.0,1.0,165.0,,,,,False
CN1993416B,C-9,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,5.0,16.0,12.0,1.9,1.5,1.1,2.0,0.0,0.0,2.0,2.0,Santocure CBS,CBS,Perkacit DPG,DPG,Santoflex 6-PPD,6PPD,insoluble,SEV,MES oil (Flexon 683),MES,True,"Formula (VIII) silane (MESPT, monoethoxydimethylsilylpropyl tetrasulfide)",other,SSBR,25.0,58.0,SBR (1),93.0,BR (2),,,N234,,,,Zeosil 1165MP,160.0,160.0,internal,108.0,13.0,,,,,66.0,1.9,2.2,22.4,517.0,,,,,165.0,165.0,15.0,1.0,165.0,,,,,False
CN1993416B,C-10,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,80.0,5.0,16.0,12.0,1.9,1.5,1.1,2.0,0.0,0.0,2.0,2.0,Santocure CBS,CBS,Perkacit DPG,DPG,Santoflex 6-PPD,6PPD,insoluble,SEV,MES oil (Flexon 683),MES,True,"Formula (VIII) silane (MESPT, monoethoxydimethylsilylpropyl tetrasulfide)",other,SSBR,25.0,58.0,SBR (1),93.0,BR (2),,,N234,,,,Zeosil 1165MP,160.0,160.0,internal,100.0,18.0,,,,,65.0,1.9,2.2,20.2,515.0,,,,,165.0,165.0,15.0,1.0,165.0,,,,,False
DE102015224066A1,Vergleichsbeispiel 1,70.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,2.0,1.0,1.5,1.5,0.0,3.0,2.0,1.5,SOXINOL CZ,CBS,,,ANTIGEN 6C,6PPD,soluble,CV,JOMO PROCESS P200,paraffinic,False,Si75,other,,,,,,BR01,RSS3,,N339,93.0,119.0,,NIPSIL AQ,205.0,,Banbury,,,,,,,,,,,,,,,,,150.0,30.0,2.0,160.0,90.0,,,"silane_type_mismatch(raw='Si75',llm='other',ref='other')",False
DE102015224066A1,Beispiel 1,70.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,2.0,1.0,1.5,1.5,0.0,3.0,2.0,1.5,SOXINOL CZ,CBS,,,ANTIGEN 6C,6PPD,soluble,CV,JOMO PROCESS P200,paraffinic,False,Si75,other,,,,,,BR01,RSS3,,N339,93.0,119.0,,NIPSIL AQ,205.0,,Banbury,,,,,,,,,,,,,,,,,150.0,30.0,2.0,160.0,90.0,,,"silane_type_mismatch(raw='Si75',llm='other',ref='other')",False
DE102015224066A1,Beispiel 2,70.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,2.0,1.0,1.5,1.5,0.0,3.0,2.0,1.5,SOXINOL CZ,CBS,,,ANTIGEN 6C,6PPD,soluble,CV,JOMO PROCESS P200,paraffinic,False,Si75,other,,,,,,BR01,RSS3,,N339,93.0,119.0,,NIPSIL AQ,205.0,,Banbury,,,,,,,,,,,,,,,,,150.0,30.0,2.0,160.0,90.0,,,"silane_type_mismatch(raw='Si75',llm='other',ref='other')",False
DE102015224066A1,Beispiel 3,70.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,2.0,1.0,1.5,1.5,0.0,3.0,2.0,1.5,SOXINOL CZ,CBS,,,ANTIGEN 6C,6PPD,soluble,CV,JOMO PROCESS P200,paraffinic,False,Si75,other,,,,,,BR01,RSS3,,N339,93.0,119.0,,NIPSIL AQ,205.0,,Banbury,,,,,,,,,,,,,,,,,150.0,30.0,2.0,160.0,90.0,,,"silane_type_mismatch(raw='Si75',llm='other',ref='other')",False
DE102015224066A1,Beispiel 4,70.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,2.0,1.0,1.5,1.5,0.0,3.0,2.0,1.5,SOXINOL CZ,CBS,,,ANTIGEN 6C,6PPD,soluble,CV,JOMO PROCESS P200,paraffinic,False,Si75,other,,,,,,BR01,RSS3,,N339,93.0,119.0,,NIPSIL AQ,205.0,,Banbury,,,,,,,,,,,,,,,,,150.0,30.0,2.0,160.0,90.0,,,"silane_type_mismatch(raw='Si75',llm='other',ref='other')",False
DE102015224066A1,Beispiel 5,70.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,2.0,1.0,1.5,1.5,0.0,3.0,2.0,1.5,SOXINOL CZ,CBS,,,ANTIGEN 6C,6PPD,soluble,CV,JOMO PROCESS P200,paraffinic,False,Si75,other,,,,,,BR01,RSS3,,N339,93.0,119.0,,NIPSIL AQ,205.0,,Banbury,,,,,,,,,,,,,,,,,150.0,30.0,2.0,160.0,90.0,,,"silane_type_mismatch(raw='Si75',llm='other',ref='other')",False
